,gsId,name,type,gradeRange,enrollment,parentRating,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,gsRating,districtId,district,districtNCESId,Zip Code
74,336,Roosevelt STAY High School @ MacFarland,public,9-12,232.0,5.0,Washington,DC,"4301 13th Street Northwest, 
Washington, DC  20011",(202) 576-8399,(202) 576-8478,http://www.dcps.dc.gov,110003000264,38.943478,-77.02793,https://www.greatschools.org/washington-dc/washington/336-Roosevelt-STAY-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/336-Roosevelt-STAY-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/336-Roosevelt-STAY-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/336-Roosevelt-STAY-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20011
75,269,SEED PCS,charter,6-12,352.0,5.0,Washington,DC,"4300 C Street Southeast, 
Washington, DC  20019",(202) 248-7773,(202) 249-1919,http://www.seedschooldc.org,110002200236,38.8869,-76.946434,https://www.greatschools.org/washington-dc/washington/269-SEED-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/269-SEED-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/269-SEED-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/269-SEED-PCS/?utm_source=GSAPI&utm_medium=referral,5.0,23.0,Seed Pcs,1100022.0,20019
76,103,School Without Walls High School,public,9-12,589.0,4.0,Washington,DC,"2130 G Street Northwest, 
Washington, DC  20037",(202) 645-9690,(202) 724-8536,http://www.dcps.dc.gov,110003000131,38.898087,-77.047905,https://www.greatschools.org/washington-dc/washington/103-School-Without-Walls-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/103-School-Without-Walls-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/103-School-Without-Walls-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/103-School-Without-Walls-High-School/?utm_source=GSAPI&utm_medium=referral,10.0,1.0,District Of Columbia Public Schools,1100030.0,20037
77,211,Sidwell Friends School,private,PK-12,1109.0,4.0,Washington,DC,"3825 Wisconsin Ave NW, 
Washington, DC  20016",(202) 537-8100,,http://www.sidwell.edu,02032143,38.93877,-77.07462,https://www.greatschools.org/washington-dc/washington/211-Sidwell-Friends-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/211-Sidwell-Friends-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/211-Sidwell-Friends-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/211-Sidwell-Friends-School/?utm_source=GSAPI&utm_medium=referral,,,,,20016
78,878,Somerset Prep DC PCS,charter,6-11,240.0,5.0,Washington,DC,"3301 Wheeler Road Southeast, 
Washington, DC  20032",(202) 562-9170,,http://www.somersetdc.com/,110008900462,38.8416,-76.99428,https://www.greatschools.org/washington-dc/washington/878-Somerset-Prep-DC-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/878-Somerset-Prep-DC-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/878-Somerset-Prep-DC-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/878-Somerset-Prep-DC-PCS/?utm_source=GSAPI&utm_medium=referral,4.0,130.0,Somerset Pcs,1100089.0,20032
79,206,St. Albans School,private,4-12,575.0,4.0,Washington,DC,"Mount St Alban, 
Washington, DC  20016",(202) 537-6435,,,02015988,38.8904,-77.032,https://www.greatschools.org/washington-dc/washington/206-St.-Albans-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/206-St.-Albans-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/206-St.-Albans-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/206-St.-Albans-School/?utm_source=GSAPI&utm_medium=referral,,,,,20016
80,172,St. Anselm's Abbey School,private,6-12,220.0,4.0,Washington,DC,"4501 S Dakota Ave NE, 
Washington, DC  20017",(202) 269-2350,(202) 269-2373,http://www.saintanselms.org,00252772,38.946823,-76.985306,https://www.greatschools.org/washington-dc/washington/172-St.-Anselm's-Abbey-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/172-St.-Anselm's-Abbey-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/172-St.-Anselm's-Abbey-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/172-St.-Anselm's-Abbey-School/?utm_source=GSAPI&utm_medium=referral,,,,,20017
81,558,St. Coletta Special Education PCS,charter,PK-12,250.0,4.0,Washington,DC,"1901 Independence Avenue Southeast, 
Washington, DC  20003",(202) 350-8680,(202) 350-8699,http://www.stcoletta.org,110006400367,38.88691,-76.97673,https://www.greatschools.org/washington-dc/washington/558-St.-Coletta-Special-Education-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/558-St.-Coletta-Special-Education-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/558-St.-Coletta-Special-Education-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/558-St.-Coletta-Special-Education-PCS/?utm_source=GSAPI&utm_medium=referral,,104.0,St. Coletta Special Education Pcs,1100064.0,20003
82,182,St. John's College High School,private,9-12,1060.0,4.0,Washington,DC,"2607 Military Rd NW, 
Washington, DC  20015",(202) 363-2316,(202) 686-5162,,00253062,38.96361,-77.05537,https://www.greatschools.org/washington-dc/washington/182-St.-John's-College-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/182-St.-John's-College-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/182-St.-John's-College-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/182-St.-John's-College-High-School/?utm_source=GSAPI&utm_medium=referral,,,,,20015
83,264,The Next Step/El Proximo Paso PCS,charter,10-12 & ungraded,250.0,5.0,Washington,DC,"3047 15th Street, NW, 
Washington, DC  20009",(202) 319-2249,(202) 234-0001,www.nextsteppcs.org,110001700231,38.92846,-77.035805,https://www.greatschools.org/washington-dc/washington/264-The-Next-Step-El-Proximo-Paso-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/264-The-Next-Step-El-Proximo-Paso-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/264-The-Next-Step-El-Proximo-Paso-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/264-The-Next-Step-El-Proximo-Paso-PCS/?utm_source=GSAPI&utm_medium=referral,,18.0,The Next Step Pcs,1100017.0,20009
84,1016,The School For Ethics And Global Leadership,private,11,21.0,,Washington,DC,"1528 18th Street Northwest, 
Washington, DC  20036",(202) 466-7345,,,A1100484,38.9105,-77.04193,https://www.greatschools.org/washington-dc/washington/1016-The-School-For-Ethics-And-Global-Leadership/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1016-The-School-For-Ethics-And-Global-Leadership/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1016-The-School-For-Ethics-And-Global-Leadership/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1016-The-School-For-Ethics-And-Global-Leadership/?utm_source=GSAPI&utm_medium=referral,,,,,20036
85,300,Thurgood Marshall Academy PCS,charter,9-12,387.0,5.0,Washington,DC,"2427 Martin Luther King Junior Avenue Southeast, 
Washington, DC  20020",(202) 563-6862,(202) 563-6946,http://www.thurgoodmarshallacademy.org,110003400249,38.862385,-76.99378,https://www.greatschools.org/washington-dc/washington/300-Thurgood-Marshall-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/300-Thurgood-Marshall-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/300-Thurgood-Marshall-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/300-Thurgood-Marshall-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,7.0,106.0,Thurgood Marshall Academy Pcs,1100034.0,20020
86,240,Washington International School - Tregaron Campus,private,6-12,457.0,5.0,Washington,DC,"3100 Macomb St NW, 
Washington, DC  20008",(202) 243-1800,,http://www.wis.edu,X0253211,38.93351,-77.06097,https://www.greatschools.org/washington-dc/washington/240-Washington-International-School---Tregaron-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/240-Washington-International-School---Tregaron-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/240-Washington-International-School---Tregaron-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/240-Washington-International-School---Tregaron-Campus/?utm_source=GSAPI&utm_medium=referral,,,,,20008
87,616,Washington Latin PCS - Upper School,charter,9-12,321.0,5.0,Washington,DC,"5200 2nd Street Northwest, 
Washington, DC  20011",(202) 223-1111,(202) 541-1591,http://www.latinpcs.org,110001900423,38.954052,-77.01394,https://www.greatschools.org/washington-dc/washington/616-Washington-Latin-PCS---Upper-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/616-Washington-Latin-PCS---Upper-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/616-Washington-Latin-PCS---Upper-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/616-Washington-Latin-PCS---Upper-School/?utm_source=GSAPI&utm_medium=referral,9.0,109.0,Washington Latin Pcs,1100019.0,20011
88,1249,Washington Leadership Academy Public Charter School,charter,9,,,Washington,DC,"3015 4th Street Northeast, 
Washington, DC  20017",(240) 580-3371,,http://www.washingtonleadershipacademy.org/,110010300510,38.928024,-76.99876,https://www.greatschools.org/washington-dc/washington/1249-Washington-Leadership-Academy-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1249-Washington-Leadership-Academy-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1249-Washington-Leadership-Academy-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1249-Washington-Leadership-Academy-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,,144.0,Washington Leadership Academy PCS,,20017
89,273,Washington Math Science and Technology PCS,charter,9-12,310.0,3.0,Washington,DC,"1920 Bladensburg Road Northeast, 
Washington, DC  20002",(202) 636-8011,(202) 636-3495,http://www.wmstpchs.net,110002600240,38.916348,-76.973755,https://www.greatschools.org/washington-dc/washington/273-Washington-Math-Science-And-Technology-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/273-Washington-Math-Science-And-Technology-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/273-Washington-Math-Science-And-Technology-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/273-Washington-Math-Science-And-Technology-PCS/?utm_source=GSAPI&utm_medium=referral,5.0,110.0,Washington Math Science Pcs,1100026.0,20002
90,621,Washington Metropolitan High School,public,9-12,150.0,,Washington,DC,"300 Bryant Street Northwest, 
Washington, DC  20001",(202) 939-3610,(202) 698-3443,http://www.dcps.dc.gov,110003000397,38.920185,-77.01664,https://www.greatschools.org/washington-dc/washington/621-Washington-Metropolitan-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/621-Washington-Metropolitan-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/621-Washington-Metropolitan-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/621-Washington-Metropolitan-High-School/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20001
91,105,Wilson High School,public,9-12,1791.0,3.0,Washington,DC,"3950 Chesapeake Street Northwest, 
Washington, DC  20016",(202) 282-0120,(202) 282-0077,http://www.dcps.dc.gov,110003000133,38.950413,-77.07605,https://www.greatschools.org/washington-dc/washington/105-Wilson-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/105-Wilson-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/105-Wilson-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/105-Wilson-High-School/?utm_source=GSAPI&utm_medium=referral,8.0,1.0,District Of Columbia Public Schools,1100030.0,20016
92,384,YouthBuild PCS,charter,n/a,115.0,,Washington,DC,"3014 14th Street, NW, 
Washington, DC  20009",(202) 319-0141,(202) 518-0618,www.youthbuildpcs.org,110005900309,38.927998,-77.03255,https://www.greatschools.org/washington-dc/washington/384-YouthBuild-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/384-YouthBuild-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/384-YouthBuild-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/384-YouthBuild-PCS/?utm_source=GSAPI&utm_medium=referral,,59.0,Youth Build Pcs Layc,1100059.0,20009
